ticker,definition,signal_date,classification,success_70_10,recovery_20,recovery_25,recovery_30,recovery_35,recovery_40,rsi_change_3,rsi_change_5,rsi_change_10,volume_s1,volume_first,rsi_first
BKYI,E_base_breakout,2026-06-23,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,1.2209762291713844,-2.790300355634983,-0.3810908437731939,0.4367816091954023,S-4,S-20
BKYI,D_rapid_expansion,2026-07-07,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-7.485923171997769,-8.497094344918324,4.096636284969115,1.1570247933884297,S-2,S-20
JAGX,A_10_from_low,2026-05-04,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-2.288340331891064,-6.433603846360555,-22.025313259679407,2.7754795865462047,S-15,S-20
JAGX,B_20_from_low,2026-05-04,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-2.288340331891064,-6.433603846360555,-22.025313259679407,2.7754795865462047,S-15,S-20
JAGX,C_20_in_1_3,2026-05-15,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,5.786558355684193,7.947642208178792,3.3780038913722024,0.697134734371778,S-10,S-20
JAGX,E_base_breakout,2026-06-26,no_significant_move,False,S-20,S-20,S-10,S-2,,3.5234841203613456,10.462377176463761,7.069215780537078,0.342506327750552,S-5,S-10
JAGX,D_rapid_expansion,2026-08-18,no_significant_move,False,S-20,S-2,S-2,,,7.555955414713651,8.723893665804042,7.196849736957702,0.7359399133832036,S-2,S-2
UK,A_10_from_low,2026-04-30,true_explosion,True,S-20,S-20,S-20,S-20,S-20,12.250120211951057,9.964021187384304,5.095769499939934,0.7525501353133024,S-10,S-20
UK,B_20_from_low,2026-05-01,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,8.965262475354251,14.395435057965713,7.03275068236151,2.0519292341489637,S-15,S-20
GMEX,A_10_from_low,2026-05-01,no_significant_move,False,S-20,S-20,S-20,S-5,,-0.11073759516570192,-5.0945416174732685,1.6828015563163916,0.3379284644443162,S-5,S-20
GMEX,B_20_from_low,2026-05-07,no_significant_move,False,S-20,S-20,S-20,,,0.0733492920023906,-0.5848001722280429,1.4001998106574973,0.18745473234073373,,S-20
GMEX,C_20_in_1_3,2026-05-18,no_significant_move,False,S-20,S-20,S-20,S-7,,3.5258639822747853,2.7243763863581734,3.63717882712767,0.09811926396534988,S-20,S-20
GMEX,D_rapid_expansion,2026-07-27,no_significant_move,False,S-20,S-20,,,,1.3548965160206734,2.1139107473255763,2.227966148583562,0.09156940730226266,S-15,
TLIH,A_10_from_low,2026-05-01,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-2.5481590821776763,-3.6057094383343937,-3.023737909543499,8.37830717699748,S-2,S-20
TLIH,B_20_from_low,2026-05-01,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-2.5481590821776763,-3.6057094383343937,-3.023737909543499,8.37830717699748,S-2,S-20
TLIH,C_20_in_1_3,2026-05-28,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,10.25827278117503,5.593851199908066,-0.553258070009548,0.0078086590447584,S-20,S-20
TLIH,E_base_breakout,2026-07-07,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,6.2238617256999476,-3.66645032675477,-7.0042054831586995,0.3110704483074108,,S-20
ERNA,A_10_from_low,2026-05-04,true_explosion,True,S-20,S-20,S-20,S-5,,-9.036601073011639,-11.880323164843162,-6.777415342510523,0.681577830375321,S-2,S-20
ERNA,B_20_from_low,2026-05-05,true_explosion,True,S-20,S-20,S-20,,,-0.07741153590841066,-9.11401260892005,-6.854826878418933,2.7222591872248953,S-15,S-20
ERNA,C_20_in_1_3,2026-05-07,true_explosion,True,S-20,S-20,S-20,S-1,S-1,32.83758721279522,32.76017567688681,25.982760334376287,19.791437783763367,S-5,S-20
ERNA,D_rapid_expansion,2026-05-07,true_explosion,True,S-20,S-20,S-20,S-1,S-1,32.83758721279522,32.76017567688681,25.982760334376287,19.791437783763367,S-5,S-20
ERNA,E_base_breakout,2026-06-25,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,3.4909250065227795,4.360787096550112,3.1606968318780986,0.08382932349735937,S-5,S-20
FCHL,A_10_from_low,2026-05-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.580321672104148,-0.8420117918854828,-0.6431782412987559,0.23192044580474544,S-10,S-20
FCHL,B_20_from_low,2026-05-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.580321672104148,-0.8420117918854828,-0.6431782412987559,0.23192044580474544,S-10,S-20
FCHL,C_20_in_1_3,2026-05-14,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.9271328578384299,0.5579587983875172,0.44767281957408045,12.334255799001188,S-2,S-20
FCHL,D_rapid_expansion,2026-07-06,temporary_spike,False,S-20,S-20,S-15,,,0.27966299179702503,0.7811295632155009,-0.28090841247717435,0.08707562860776832,,S-15
FCHL,E_base_breakout,2026-07-06,temporary_spike,False,S-20,S-20,S-15,,,0.27966299179702503,0.7811295632155009,-0.28090841247717435,0.08707562860776832,,S-15
INHD,A_10_from_low,2026-05-04,no_significant_move,False,S-20,,,,,-1.7029473239064288,2.657690394097088,0.7076135087491338,0.30900852046600685,S-20,
INHD,B_20_from_low,2026-05-05,no_significant_move,False,S-20,,,,,1.4003723233622338,6.017046135818163,2.781163639373972,1.15584874174308,S-20,
INHD,C_20_in_1_3,2026-06-08,no_significant_move,False,S-20,S-7,,,,0.07545664077770198,-1.0757978393724699,1.7332278136561428,1.0050846277077383,,
INHD,D_rapid_expansion,2026-06-08,no_significant_move,False,S-20,S-7,,,,0.07545664077770198,-1.0757978393724699,1.7332278136561428,1.0050846277077383,,
INHD,E_base_breakout,2026-06-08,no_significant_move,False,S-20,S-7,,,,0.07545664077770198,-1.0757978393724699,1.7332278136561428,1.0050846277077383,,
TRI,A_10_from_low,2026-05-18,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,4.733952893404663,-5.461786741593201,-18.72280967635382,1.1919034248346696,S-4,S-20
TRI,B_20_from_low,2026-07-13,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,1.1980021011620465,1.4342508595763306,7.5043408071040005,0.7579152508000574,S-15,S-20
TRI,E_base_breakout,2026-07-13,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,1.1980021011620465,1.4342508595763306,7.5043408071040005,0.7579152508000574,S-15,S-20
TRI,C_20_in_1_3,2026-07-28,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,15.846622519949698,8.373023705651072,1.1227973798489046,1.346946586600876,,S-20
TRI,D_rapid_expansion,2026-07-28,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,15.846622519949698,8.373023705651072,1.1227973798489046,1.346946586600876,,S-20
VEEE,A_10_from_low,2026-05-05,temporary_spike,False,S-20,S-20,S-15,,,4.7103267331712715,0.8064380926450099,-1.8722950849551694,3.3379595839651883,S-1,S-15
VEEE,B_20_from_low,2026-05-05,temporary_spike,False,S-20,S-20,S-15,,,4.7103267331712715,0.8064380926450099,-1.8722950849551694,3.3379595839651883,S-1,S-15
VEEE,C_20_in_1_3,2026-05-11,no_significant_move,False,S-20,S-20,S-20,S-15,,1.1361785695100366,2.149192497782849,2.6310584687979457,0.25553475052318536,S-5,S-20
VEEE,D_rapid_expansion,2026-05-11,no_significant_move,False,S-20,S-20,S-20,S-15,,1.1361785695100366,2.149192497782849,2.6310584687979457,0.25553475052318536,S-5,S-20
VEEE,E_base_breakout,2026-07-13,true_explosion,True,S-20,S-20,S-20,S-20,S-20,2.5421852567119387,0.2496246150246293,8.564995847616842,0.7809456764050217,S-4,S-20
MIMI,A_10_from_low,2026-05-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-5.222123136024955,-7.256591467891006,-9.26314306413812,0.01271912443470558,,S-20
MIMI,B_20_from_low,2026-05-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,0.877913053470543,-4.505320258300557,-8.761566484382271,0.05948404853859609,,S-20
MIMI,C_20_in_1_3,2026-05-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,7.16070890569334,-1.2872617924320053,11.222993606579237,0.40511851664296983,S-5,S-20
MIMI,D_rapid_expansion,2026-07-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.7912724573978167,2.873385773832972,-6.979068458222244,2.4378656985230713,S-1,S-20
CHSN,A_10_from_low,2026-05-07,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.11766756253443589,-0.05845320664664655,-30.817868122155907,1.8728990615361527,S-20,S-20
CHSN,B_20_from_low,2026-05-13,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.014797942036452127,0.037435863578295425,-0.05376507311470391,0.20150646382265633,S-15,S-20
CHSN,C_20_in_1_3,2026-06-10,no_significant_move,False,S-7,,,,,0.33448643171713854,0.29046462712344123,0.6220839743996862,3.945449337945317,S-5,
CHSN,D_rapid_expansion,2026-06-10,no_significant_move,False,S-7,,,,,0.33448643171713854,0.29046462712344123,0.6220839743996862,3.945449337945317,S-5,
CHSN,E_base_breakout,2026-07-10,no_significant_move,False,S-20,,,,,-0.019145005773935964,0.2281265612306811,0.3027759606983693,0.0518214957947154,S-20,
OLOX,A_10_from_low,2026-05-08,gradual_rise,False,S-20,S-20,S-20,S-15,S-7,-7.803933517228195,-9.672588467076224,-8.031729075402687,0.9231827319860332,S-2,S-20
OLOX,B_20_from_low,2026-05-14,rapid_move,True,S-20,S-20,S-20,S-20,S-10,1.299869940090403,3.7139753132593114,-6.927042305784056,0.9244816868375212,S-4,S-20
OLOX,C_20_in_1_3,2026-05-15,rapid_move,True,S-20,S-20,S-20,S-20,S-10,6.924257118111335,8.09817384504995,-1.732546683674805,1.0732107457789322,S-7,S-20
OLOX,D_rapid_expansion,2026-05-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.4133672326582385,-0.22359201097741277,0.7014161856301939,16.717200391384704,S-1,S-20
OLOX,E_base_breakout,2026-05-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.4133672326582385,-0.22359201097741277,0.7014161856301939,16.717200391384704,S-1,S-20
PARA,A_10_from_low,2026-05-08,temporary_spike,False,S-20,S-15,S-15,S-15,,8.11588549477294,9.754313289344552,4.083860899206499,8.23786172861758,S-10,S-15
PARA,B_20_from_low,2026-05-11,temporary_spike,False,S-20,S-20,S-20,S-20,,9.754222442803808,5.070039894275482,6.228178617608506,2.187798461227113,S-20,S-20
PARA,C_20_in_1_3,2026-05-15,no_significant_move,False,S-20,S-20,S-20,S-20,,8.551533411445902,6.366804406829743,15.399902407339965,1.8326639306740333,S-15,S-20
AIXI,A_10_from_low,2026-05-12,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-4.097964399257407,-6.715955594254616,-5.3829348677653,0.34281633385085564,,S-20
AIXI,B_20_from_low,2026-05-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.9406635452331571,-0.4737263552831408,-3.1571345453713775,0.18515378265654345,,S-20
AIXI,C_20_in_1_3,2026-05-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.9406635452331571,-0.4737263552831408,-3.1571345453713775,0.18515378265654345,,S-20
ASBP,A_10_from_low,2026-05-11,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,1.524783190150501,0.7287471367106946,0.891853388599003,0.7790244172705671,S-15,S-20
ASBP,B_20_from_low,2026-05-14,temporary_spike,False,S-20,S-20,S-10,S-3,S-3,-5.0284751591323555,57.564789968911995,55.291521389745654,0.002835815193531235,S-20,S-10
ASBP,C_20_in_1_3,2026-05-18,no_significant_move,False,S-20,S-20,S-15,S-5,S-5,-2.696596553835434,-7.7250717129677895,52.957010961970965,0.003055029701677655,S-20,S-15
ASBP,D_rapid_expansion,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.2740881080149435,6.116624773494479,9.85569925472322,0.7700877315137168,,S-20
ASBP,E_base_breakout,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.2740881080149435,6.116624773494479,9.85569925472322,0.7700877315137168,,S-20
DKI,A_10_from_low,2026-05-11,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-6.265411622853861,-5.731597967918923,-12.491620856161482,0.19690798487083616,S-10,S-20
DKI,B_20_from_low,2026-05-11,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-6.265411622853861,-5.731597967918923,-12.491620856161482,0.19690798487083616,S-10,S-20
KALA,A_10_from_low,2026-05-11,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-6.6486238779680775,-3.119361811710604,-3.524204128018127,1.878845976219541,S-10,S-20
KALA,B_20_from_low,2026-05-11,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-6.6486238779680775,-3.119361811710604,-3.524204128018127,1.878845976219541,S-10,S-20
KALA,E_base_breakout,2026-06-12,temporary_spike,False,S-20,S-4,S-2,,,2.9307120272589486,9.678305831778843,11.159151397690508,0.8632240469555937,S-4,S-2
KALA,C_20_in_1_3,2026-06-16,no_significant_move,False,S-10,S-10,S-4,S-2,,4.139148531072564,7.069860558331513,11.47224361243228,0.9530853761622993,S-15,S-4
KALA,D_rapid_expansion,2026-06-16,no_significant_move,False,S-10,S-10,S-4,S-2,,4.139148531072564,7.069860558331513,11.47224361243228,0.9530853761622993,S-15,S-4
SMX,A_10_from_low,2026-05-12,temporary_spike,False,S-20,S-1,S-1,S-1,S-1,41.60704913461489,43.21099225712049,42.861099665359184,0.07366981362396428,S-10,S-1
SMX,B_20_from_low,2026-05-14,no_significant_move,False,S-20,S-3,S-3,S-3,S-3,-13.063201928559842,28.543847206055048,29.277109273587058,0.09189157352727235,S-7,S-3
SMX,C_20_in_1_3,2026-06-02,no_significant_move,False,S-20,S-15,S-15,S-15,S-15,2.4342856410231875,-2.954542967243526,2.182703042557911,0.07035257715169775,,S-15
SMX,D_rapid_expansion,2026-07-15,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,5.3489576683192865,5.316640790460383,11.142881657778943,0.567348514087225,,S-20
SMX,E_base_breakout,2026-07-15,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,5.3489576683192865,5.316640790460383,11.142881657778943,0.567348514087225,,S-20
SLMT,A_10_from_low,2026-05-14,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.920073557557167,-6.559943738326467,-13.682379934450438,1.186486913325006,S-15,S-20
SLMT,B_20_from_low,2026-05-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,2.4687867446483978,-5.475152455868631,-5.265621925943634,1.5894064299557673,S-20,S-20
SLMT,C_20_in_1_3,2026-05-22,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,13.382415634352121,7.362587164086243,5.04780530204404,3.0677105280667125,S-5,S-20
SLMT,D_rapid_expansion,2026-07-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,-1.4251888827902306,-5.540134467243455,4.527791947614929,2.043962057643196,S-1,S-20
SLMT,E_base_breakout,2026-07-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,-1.4251888827902306,-5.540134467243455,4.527791947614929,2.043962057643196,S-1,S-20
ADTX,A_10_from_low,2026-05-18,no_significant_move,False,,,,,,-0.5911021127226235,-1.2409743806072981,-1.5779768710947764,4.2069846780443605,S-20,
ADTX,B_20_from_low,2026-06-01,no_significant_move,False,,,,,,-0.1318575510780846,-0.5377025126983028,-2.079940112135233,12.320971945793065,S-10,
ADTX,C_20_in_1_3,2026-06-22,true_explosion,True,,,,,,0.14646821979272318,0.13927791963782,0.01419712230850223,9.330656133281895,S-15,
ADTX,D_rapid_expansion,2026-06-22,true_explosion,True,,,,,,0.14646821979272318,0.13927791963782,0.01419712230850223,9.330656133281895,S-15,
ADTX,E_base_breakout,2026-08-21,true_explosion,True,,,,,,0.0,0.0,0.28151035866872576,0.7970416240653276,,
EZRA,A_10_from_low,2026-05-22,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.16336443018226987,-5.056363725680924,-16.96587391866644,4.115604575163399,S-4,S-20
EZRA,B_20_from_low,2026-08-03,temporary_spike,False,S-20,S-20,,,,7.872782065359587,3.8617973906711143,2.839821949725888,0.9378185524974516,S-4,
EZRA,C_20_in_1_3,2026-08-03,temporary_spike,False,S-20,S-20,,,,7.872782065359587,3.8617973906711143,2.839821949725888,0.9378185524974516,S-4,
EZRA,D_rapid_expansion,2026-08-03,temporary_spike,False,S-20,S-20,,,,7.872782065359587,3.8617973906711143,2.839821949725888,0.9378185524974516,S-4,
EZRA,E_base_breakout,2026-08-03,temporary_spike,False,S-20,S-20,,,,7.872782065359587,3.8617973906711143,2.839821949725888,0.9378185524974516,S-4,
FRGT,A_10_from_low,2026-05-18,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-24.967404645304832,-24.06774783003445,-2.484822640701921,1.771118430208285,S-5,S-20
FRGT,B_20_from_low,2026-05-19,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,2.1722543415169184,-25.05116391176901,0.8258876811995464,3.054020252551741,S-5,S-20
FRGT,C_20_in_1_3,2026-05-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,13.490625561629564,15.662879903146482,15.94132564131359,2.2904005750506435,S-7,S-20
FRGT,D_rapid_expansion,2026-05-22,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,6.998948283937878,17.358965274047634,2.775516111848475,1.0969149267684637,S-7,S-20
MI,A_10_from_low,2026-05-18,no_significant_move,False,S-15,,,,,-0.4991100160396229,1.5228374949281402,0.9732883872578668,1.8129520988779404,S-7,
MI,B_20_from_low,2026-05-18,no_significant_move,False,S-15,,,,,-0.4991100160396229,1.5228374949281402,0.9732883872578668,1.8129520988779404,S-7,
PPCB,A_10_from_low,2026-05-18,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-11.343544057169566,-10.997641436442663,-13.856700126621476,2.6657840310268868,S-2,S-20
PPCB,B_20_from_low,2026-05-18,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-11.343544057169566,-10.997641436442663,-13.856700126621476,2.6657840310268868,S-2,S-20
PPCB,C_20_in_1_3,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,,-0.17157125404703777,-6.4364487562712185,-5.415332079173268,0.3161942915583688,,S-20
PPCB,D_rapid_expansion,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,,-0.17157125404703777,-6.4364487562712185,-5.415332079173268,0.3161942915583688,,S-20
PPCB,E_base_breakout,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,,-0.17157125404703777,-6.4364487562712185,-5.415332079173268,0.3161942915583688,,S-20
RETO,A_10_from_low,2026-05-18,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-3.8777084489751843,-3.3711271385645816,-1.7894899377735882,0.3380171426268859,S-20,S-20
RETO,B_20_from_low,2026-05-19,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-5.2728810381645985,-3.9423953888836607,-2.4557082059713906,0.3447803243737151,,S-20
RETO,C_20_in_1_3,2026-06-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.3489477168943367,0.5714299319680975,6.793213520203437,5.550350742268522,S-5,S-20
RETO,D_rapid_expansion,2026-06-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.3489477168943367,0.5714299319680975,6.793213520203437,5.550350742268522,S-5,S-20
RETO,E_base_breakout,2026-06-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.3489477168943367,0.5714299319680975,6.793213520203437,5.550350742268522,S-5,S-20
YMT,A_10_from_low,2026-05-18,no_significant_move,False,S-20,S-20,S-20,,,-4.333545950509887,-0.6036887553280081,-2.588930642784888,1.5618937044562247,S-2,S-20
YMT,B_20_from_low,2026-05-18,no_significant_move,False,S-20,S-20,S-20,,,-4.333545950509887,-0.6036887553280081,-2.588930642784888,1.5618937044562247,S-2,S-20
YMT,C_20_in_1_3,2026-06-24,no_significant_move,False,S-20,S-15,,,,6.104725784353576,6.633718862692362,1.553148744230711,1.1209367094865732,S-10,
YMT,D_rapid_expansion,2026-08-05,no_significant_move,False,S-20,S-20,S-10,S-2,S-1,13.571747716594587,16.298034087797177,11.99995681174778,0.17718038413719453,,S-10
YYAI,A_10_from_low,2026-05-19,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-4.103722398758109,-17.466991499371815,-13.490136141118867,2.873317159031445,S-3,S-20
YYAI,B_20_from_low,2026-07-10,temporary_spike,False,S-20,S-20,S-7,,,-1.3963753259995997,-0.6341875918887325,8.598229131990664,0.6533575317604355,,S-7
YYAI,E_base_breakout,2026-07-10,temporary_spike,False,S-20,S-20,S-7,,,-1.3963753259995997,-0.6341875918887325,8.598229131990664,0.6533575317604355,,S-7
YYAI,C_20_in_1_3,2026-07-16,temporary_spike,False,S-20,S-20,S-10,S-4,S-4,14.34671254551845,21.173961152815643,20.98576262884429,0.9582817017761256,S-4,S-10
YYAI,D_rapid_expansion,2026-07-16,temporary_spike,False,S-20,S-20,S-10,S-4,S-4,14.34671254551845,21.173961152815643,20.98576262884429,0.9582817017761256,S-4,S-10
EZGO,A_10_from_low,2026-05-19,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.2103750501351982,-0.27895654801081093,-40.696492393354106,0.7554719986561163,S-20,S-20
EZGO,B_20_from_low,2026-05-19,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.2103750501351982,-0.27895654801081093,-40.696492393354106,0.7554719986561163,S-20,S-20
EZGO,C_20_in_1_3,2026-06-01,rapid_move,True,S-20,S-20,S-20,S-20,S-20,0.08701318485839238,0.04831209549978155,-0.03584424038569978,0.14727363481324857,S-15,S-20
EZGO,D_rapid_expansion,2026-08-20,no_significant_move,False,S-20,S-20,S-7,,,3.2204274832759694,0.6822807491325449,4.302642039977684,0.5904947012818733,S-20,S-7
NCI,A_10_from_low,2026-05-19,temporary_spike,False,S-20,S-20,S-20,S-15,,-0.3085731849182949,-1.5926270027544547,-0.7935451414301298,0.22070592272102815,,S-20
NCI,B_20_from_low,2026-05-22,temporary_spike,False,S-20,S-20,S-20,S-15,S-2,2.75250548485527,3.587421734278614,2.825993317248681,0.8783137655908123,S-2,S-20
NCI,E_base_breakout,2026-07-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.8321803258586513,2.5631047408022525,4.96315855943201,0.7720330202867551,S-20,S-20
NCI,C_20_in_1_3,2026-08-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,8.611354347524681,10.205109680877065,19.87647846006702,1.2072211162122997,S-7,S-20
NCI,D_rapid_expansion,2026-08-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,8.611354347524681,10.205109680877065,19.87647846006702,1.2072211162122997,S-7,S-20
CMND,A_10_from_low,2026-05-26,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-0.8708971982982519,-4.230748236759297,-9.292792838165632,0.24205288116794493,S-5,S-20
CMND,B_20_from_low,2026-05-26,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-0.8708971982982519,-4.230748236759297,-9.292792838165632,0.24205288116794493,S-5,S-20
CMND,C_20_in_1_3,2026-05-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.5684563449521534,1.7382567860746292,-7.991762894647927,0.1506794568822786,,S-20
CMND,D_rapid_expansion,2026-05-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.5684563449521534,1.7382567860746292,-7.991762894647927,0.1506794568822786,,S-20
CMND,E_base_breakout,2026-08-13,temporary_spike,False,S-20,S-20,S-20,S-7,S-5,2.750980046759416,-1.7454440695878262,5.263500863956047,0.3095047407445682,,S-20
HAO,A_10_from_low,2026-05-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.06672927287495156,-0.1889852391240936,-14.937300208740822,2.6139197207395033,S-15,S-20
HAO,B_20_from_low,2026-05-27,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-0.075186245602751,-0.11298992078933168,-0.5038712369585312,0.4876549418301348,S-10,S-20
HAO,C_20_in_1_3,2026-06-01,temporary_spike,False,S-20,S-20,S-15,,,0.07918529904291915,0.017505054050872104,-0.19744155908477978,0.20523002639832133,S-20,S-15
HAO,D_rapid_expansion,2026-08-14,temporary_spike,False,,,,,,0.23362737921560495,0.6616148888372066,1.256729248596372,0.49999511933232466,,
HAO,E_base_breakout,2026-08-14,temporary_spike,False,,,,,,0.23362737921560495,0.6616148888372066,1.256729248596372,0.49999511933232466,,
ONCO,A_10_from_low,2026-05-21,no_significant_move,False,S-20,S-20,S-15,,,-4.237236239175573,-6.36984948893479,-5.687582990368924,1.9886187606880272,S-3,S-15
ONCO,B_20_from_low,2026-05-26,no_significant_move,False,S-20,S-20,S-20,,,1.024310142120953,-3.21292609705462,-5.324008344693752,1.4985191565410445,S-20,S-20
ONCO,C_20_in_1_3,2026-07-20,no_significant_move,False,S-20,S-15,S-10,,,0.1791865942958566,-1.5663187500530285,-5.446618222758019,0.1066803852948941,S-10,S-10
ONCO,E_base_breakout,2026-09-03,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,5.749735584656399,6.461652764900542,4.946873114459983,0.49610599777485587,,S-20
ONCO,D_rapid_expansion,2026-09-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,9.722771157050794,14.781261327340246,12.838721382342811,1.498752339363693,,S-20
IPW,A_10_from_low,2026-05-28,no_significant_move,False,S-20,S-20,S-10,S-7,,-1.6351147472575178,-1.3476388851682515,-4.852134053442583,0.7451548922469382,S-5,S-10
IPW,B_20_from_low,2026-06-09,no_significant_move,False,S-20,S-15,S-15,S-15,,2.615722476301201,0.7266396634963428,3.8606444593885385,2.3966103365029316,S-10,S-15
LNAI,A_10_from_low,2026-05-27,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-4.2036796382629475,7.120179844077654,-2.463618137571437,0.0982844589716071,,S-20
LNAI,B_20_from_low,2026-05-27,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-4.2036796382629475,7.120179844077654,-2.463618137571437,0.0982844589716071,,S-20
LNAI,C_20_in_1_3,2026-05-28,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,8.236819896285908,21.815735301056144,11.564704918916043,0.5554444916434838,,S-20
LNAI,D_rapid_expansion,2026-06-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,9.520724042530873,13.491504367102252,0.5052912464320514,17.71084946071116,S-1,S-20
LNAI,E_base_breakout,2026-06-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,9.520724042530873,13.491504367102252,0.5052912464320514,17.71084946071116,S-1,S-20
LZMH,A_10_from_low,2026-05-22,temporary_spike,False,S-5,,,,,-0.5141691119698208,-1.3803694016106078,1.1276997254642822,0.2365706182481994,S-20,
LZMH,B_20_from_low,2026-06-08,temporary_spike,False,S-15,,,,,0.36319055837236647,-0.25736587160473334,0.18766735257638345,0.23351612142066785,S-15,
LZMH,C_20_in_1_3,2026-06-09,no_significant_move,False,S-15,,,,,3.290676865344196,2.8454071722646717,3.821793730675722,11.467738658655591,S-1,
LZMH,D_rapid_expansion,2026-06-09,no_significant_move,False,S-15,,,,,3.290676865344196,2.8454071722646717,3.821793730675722,11.467738658655591,S-1,
LZMH,E_base_breakout,2026-07-22,gradual_rise,False,S-20,S-20,S-20,S-7,,1.1178782974173274,4.2757228609470275,5.397088010033585,2.3302961275626424,S-1,S-20
NAKA,A_10_from_low,2026-05-22,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.16263642502419628,-5.302067614838961,2.0901352460995213,1.0337760692740647,S-2,S-20
NAKA,B_20_from_low,2026-05-22,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.16263642502419628,-5.302067614838961,2.0901352460995213,1.0337760692740647,S-2,S-20
