feature,rule,threshold,p_value,signals,successes,failures,success_rate,success_rate_ci95_clustered,base_rate_all_rows,lift,odds_ratio,fisher_p_value,relative_risk,median_return_20,mean_return_20,tickers,q_value_bh,significant_bh_05
macd_hist_change_pre,bottom_20,-0.10591335556041191,0.842169403272165,226,39,187,0.17256637168141592,"[0.10344471359361641, 0.2400381355932203]",0.16725352112676056,1.031765253842571,1.0483054148811843,0.842169403272165,1.031765253842571,27.142857264499277,68.44372392980748,103,0.934042429083674,False
macd_hist_change_pre,bottom_30,-0.011579267772219235,0.7282765970419793,339,59,280,0.17404129793510326,"[0.1192032219892462, 0.22977704865126536]",0.16725352112676056,1.04058376028567,1.0712649945474373,0.7282765970419793,1.04058376028567,25.901638498488232,70.84792122848575,155,0.8807567074291738,False
macd_hist_change_pre,median,0.05669523621214423,0.8737050523725697,565,93,472,0.16460176991150444,"[0.12497685185185185, 0.20748397638292496]",0.16725352112676056,0.984145319049837,0.9628254412021667,0.8737050523725697,0.984145319049837,22.264146903266656,77.3514786053262,207,0.9410316258086775,False
macd_hist_change_pre,top_30,0.15072961061487306,0.8620975431932689,339,58,281,0.1710914454277286,"[0.11782971150243537, 0.2241482552137105]",0.16725352112676056,1.0229467473994722,1.0398468672490024,0.8620975431932689,1.0229467473994722,21.788279838968805,113.4014799127157,138,0.9390705381212393,False
macd_hist_change_pre,top_20,0.27644806455915794,0.4271417439034265,227,42,185,0.18502202643171806,"[0.11627906976744186, 0.253168776371308]",0.16725352112676056,1.1062369580338511,1.1673484295105916,0.4271417439034265,1.1062369580338511,21.788279838968805,120.51992269558369,93,0.6503083882622495,False
macd_hist_change_pre,top_10,0.7484220290449989,1.0,113,19,94,0.168141592920354,"[0.07688172043010753, 0.2741971167570654]",0.16725352112676056,1.0053097345132744,1.0070921985815602,1.0,1.0053097345132744,22.87581897952171,117.04273909376971,47,1.0,False
atr_percent,bottom_10,8.122772983490034,0.0337979477167715,114,11,103,0.09649122807017543,"[0.01910676372459812, 0.19050151975683888]",0.16725352112676056,0.576915974145891,0.502956012366437,0.0337979477167715,0.576915974145891,15.193659079920753,34.45565980940043,52,0.1249499885286704,False
atr_percent,bottom_20,9.720194106201971,4.3532496431848906e-07,226,14,212,0.061946902654867256,"[0.017857142857142856, 0.11594347826086956]",0.16725352112676056,0.3703772706101537,0.2754073756432247,4.3532496431848906e-07,0.3703772706101537,13.176285325961823,32.10555036798735,98,1.7703215215618553e-05,True
atr_percent,bottom_30,10.852187102354362,1.4966903445049355e-06,339,30,309,0.08849557522123894,"[0.042806949053289085, 0.1396792819185175]",0.16725352112676056,0.5291103865859339,0.38652912621359226,1.4966903445049355e-06,0.5291103865859339,15.584416589722494,35.643819217103534,137,4.564905550740053e-05,True
atr_percent,median,14.084206220926712,2.414163794494944e-05,565,68,497,0.12035398230088495,"[0.0795201689671585, 0.1612919290579617]",0.16725352112676056,0.7195901257568701,0.5035458653560708,2.414163794494944e-05,0.7195901257568701,17.667049072430217,58.96260973096949,190,0.0004207542613262617,True
atr_percent,top_30,19.978907328693804,0.0006670809215837117,339,77,262,0.22713864306784662,"[0.17001307066030458, 0.2907057743538052]",0.16725352112676056,1.3580499922372302,1.7789637235695468,0.0006670809215837117,1.3580499922372302,30.183724559507596,107.6107871015427,133,0.005813133745229487,True
atr_percent,top_20,25.258943569677395,1.0103729798300393e-05,226,61,165,0.26991150442477874,"[0.18927994311938465, 0.3513599404489235]",0.16725352112676056,1.613786679087098,2.2382428940568477,1.0103729798300393e-05,1.613786679087098,33.52758396517416,101.79034004595192,94,0.00020544250589877463,True
atr_percent,top_10,43.99268467554789,0.0635391935974337,113,26,87,0.23008849557522124,"[0.1346153846153846, 0.3309952038369304]",0.16725352112676056,1.375687005123428,1.5653209980375666,0.0635391935974337,1.375687005123428,27.61505516496918,93.94683958701027,50,0.1977643058821904,False
RSI pre,-inf-20,,0.7712353329519079,91,16,75,0.17582417582417584,"[0.07791847041847041, 0.27474489795918366]",0.16725352112676056,1.0512434933487567,1.0678927203065134,0.7712353329519079,1.0512434933487567,35.58823541786431,127.96021453412034,34,0.8876482133974789,False
RSI pre,20-22,,0.3802397946873185,38,4,34,0.10526315789473684,"[0.0, 0.2553464266230223]",0.16725352112676056,0.6293628808864266,0.5768500948766604,0.3802397946873185,0.6293628808864266,17.243357772110315,40.709875603084086,22,0.6103849335770113,False
RSI pre,22-25,,0.7658934084415889,88,13,75,0.14772727272727273,"[0.04878048780487805, 0.2500606796116504]",0.16725352112676056,0.8832535885167465,0.8529566854990583,0.7658934084415889,0.8832535885167465,19.682400806202182,98.24655986620478,47,0.8876482133974789,False
RSI pre,25-27,,0.109484836016251,47,12,35,0.2553191489361702,"[0.0975609756097561, 0.4127070393374741]",0.16725352112676056,1.5265397536394176,1.7547351524879615,0.109484836016251,1.5265397536394176,33.03030892691212,87.6930926624837,33,0.27661875400737573,False
RSI pre,27-30,,0.051183185449423116,101,24,77,0.2376237623762376,"[0.12497234513274337, 0.3619692923898531]",0.16725352112676056,1.4207399687337154,1.6316695352839932,0.051183185449423116,1.4207399687337154,27.09498010336977,99.91710365193316,56,0.1687661790494492,False
RSI pre,30-35,,0.7444908947078992,181,32,149,0.17679558011049723,"[0.10100677830940989, 0.2515549225825299]",0.16725352112676056,1.0570514684501309,1.0833404128791098,0.7444908947078992,1.0570514684501309,25.307117678836487,67.88801800395822,91,0.8818241665472204,False
RSI pre,35-40,,0.5860709483892192,178,27,151,0.15168539325842698,"[0.08211648892534865, 0.22425133689839571]",0.16725352112676056,0.9069189828503844,0.872100109698127,0.5860709483892192,0.9069189828503844,20.63894832555312,43.671402344144184,98,0.7875270444077397,False
RSI pre,40-50,,0.769131663685377,236,41,195,0.17372881355932204,"[0.11212357217030114, 0.2410003650967506]",0.16725352112676056,1.0387154326494201,1.0597487523662021,0.769131663685377,1.0387154326494201,24.196428060531616,109.73297491258855,118,0.8876482133974789,False
RSI pre,50-inf,,0.11778372171905577,169,21,148,0.1242603550295858,"[0.0628190445026178, 0.19883040935672514]",0.16725352112676056,0.7429461227032077,0.6699984007676315,0.11778372171905577,0.7429461227032077,19.50000524520874,71.51932637597821,77,0.280515141795374,False
Volume ratio pre,-inf-0.5,,0.7363703619489813,378,61,317,0.16137566137566137,"[0.10982156656672128, 0.21762575708376275]",0.16725352112676056,0.9648565859092174,0.938277944880542,0.7363703619489813,0.9648565859092174,20.643575312013482,111.90502314476649,160,0.8807567074291738,False
Volume ratio pre,0.5-0.75,,0.7981379539701653,123,19,104,0.15447154471544716,"[0.060599529780564265, 0.2500525210084033]",0.16725352112676056,0.9235772357723577,0.8995726495726496,0.7981379539701653,0.9235772357723577,21.654497264567453,44.51771233413676,76,0.8933287191225704,False
Volume ratio pre,0.75-1,,0.1624923804219169,101,22,79,0.21782178217821782,"[0.1176338102808691, 0.3229898174157303]",0.16725352112676056,1.3023449713392392,1.4371609403254972,0.1624923804219169,1.3023449713392392,27.717395200996787,88.97754123133463,61,0.3540012573477475,False
Volume ratio pre,1-1.25,,0.014131016659512712,84,6,78,0.07142857142857142,"[0.022222222222222223, 0.13044772256728776]",0.16725352112676056,0.4270676691729323,0.362876254180602,0.014131016659512712,0.4270676691729323,11.638285356860756,32.824252039546266,51,0.05944772525726037,False
Volume ratio pre,1.25-1.5,,0.02325844904961761,64,4,60,0.0625,"[0.0, 0.14549465240641707]",0.16725352112676056,0.3736842105263158,0.31756272401433694,0.02325844904961761,0.3736842105263158,21.33430981598571,68.43750435747728,42,0.0915332510984951,False
Volume ratio pre,1.5-2,,0.31692720582502487,69,8,61,0.11594202898550725,"[0.028985507246376812, 0.21057565789473678]",0.16725352112676056,0.693211289092296,0.6377229328049,0.31692720582502487,0.693211289092296,16.80671587038205,37.13275798306462,48,0.5296591658993567,False
Volume ratio pre,2-3,,0.10372726284580132,90,21,69,0.23333333333333334,"[0.11593821510297483, 0.36470985691573926]",0.16725352112676056,1.3950877192982456,1.5793671211731413,0.10372726284580132,1.3950877192982456,37.93508360855746,74.68543316246313,57,0.2751027405910383,False
Volume ratio pre,3-inf,,0.007789251460283095,212,49,163,0.23113207547169812,"[0.1581269332111353, 0.3106474600427568]",0.16725352112676056,1.3819265143992057,1.6693643127529043,0.007789251460283095,1.3819265143992057,26.611839766876145,99.07483885667565,106,0.03393888136266206,True
